job_id,title,company,location_city,location_country,posted_date,description,skills
JOB0451,BI Analyst,HCLTech,Chennai,India,2025-07-16,"Responsibilities include:
- Experience with Data Warehousing
- Experience with Power BI
- Experience with Looker
- Experience with GCP
- Experience with BigQuery
Strong communication skills required.","Communication,NumPy,SQL,Power BI,Tableau,Git,Data Warehousing,GCP,Looker,Excel,BigQuery"
JOB0452,BI Analyst,HCLTech,Pune,India,2025-07-19,"Responsibilities include:
- Experience with Communication
- Experience with Looker
- Experience with Excel
- Experience with Pandas
- Experience with Data Warehousing
Strong communication skills required.","Pandas,Communication,SQL,Power BI,Tableau,ETL,Data Warehousing,Statistics,Looker,Kubernetes,Excel"
JOB0453,Data Scientist,Tata Digital,Pune,India,2025-07-13,"Responsibilities include:
- Experience with TensorFlow
- Experience with Pandas
- Experience with Scikit-learn
- Experience with Statistics
- Experience with Python
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,A/B Testing,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy,Kubernetes"
JOB0454,BI Analyst,Tata Digital,Mumbai,India,2025-07-24,"Responsibilities include:
- Experience with Communication
- Experience with NumPy
- Experience with Looker
- Experience with Data Warehousing
- Experience with Excel
Strong communication skills required.","Communication,Snowflake,SQL,NumPy,Power BI,Tableau,Data Warehousing,Looker,Docker,Excel"
JOB0455,Machine Learning Engineer,Paytm,Bengaluru,India,2025-08-05,"Responsibilities include:
- Experience with ML Ops
- Experience with Feature Engineering
- Experience with Kubernetes
- Experience with BigQuery
- Experience with Docker
Strong communication skills required.","TensorFlow,ML Ops,PyTorch,SQL,BigQuery,A/B Testing,GCP,Deep Learning,Airflow,AWS,Python,Feature Engineering,Scikit-learn,Docker,Azure,Kubernetes"
JOB0456,Data Scientist,Infosys,Hyderabad,India,2025-08-16,"Responsibilities include:
- Experience with NLP
- Experience with GCP
- Experience with Feature Engineering
- Experience with NumPy
- Experience with PyTorch
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,A/B Testing,Data Warehousing,Deep Learning,Statistics,GCP,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0457,BI Analyst,Capgemini,Noida,India,2025-07-07,"Responsibilities include:
- Experience with Snowflake
- Experience with SQL
- Experience with Looker
- Experience with Data Warehousing
- Experience with Tableau
Strong communication skills required.","Communication,Snowflake,SQL,Power BI,Tableau,Git,Data Warehousing,ETL,Airflow,Looker,Excel"
JOB0458,Business Analyst,Reliance Jio,Pune,India,2025-08-08,"Responsibilities include:
- Experience with Docker
- Experience with A/B Testing
- Experience with Power BI
- Experience with SQL
- Experience with Statistics
Strong communication skills required.","Time Series,Communication,Spark,SQL,PyTorch,Power BI,A/B Testing,ETL,Statistics,Data Cleaning,Docker,Excel"
JOB0459,Machine Learning Engineer,Paytm,Mumbai,India,2025-07-29,"Responsibilities include:
- Experience with Time Series
- Experience with AWS
- Experience with ML Ops
- Experience with SQL
- Experience with Kubernetes
Strong communication skills required.","Time Series,TensorFlow,ML Ops,PyTorch,SQL,NLP,GCP,Airflow,AWS,Data Cleaning,R,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0460,Business Analyst,Accenture,Gurugram,India,2025-07-21,"Responsibilities include:
- Experience with Statistics
- Experience with Power BI
- Experience with Communication
- Experience with Databricks
- Experience with A/B Testing
Strong communication skills required.","Communication,SQL,Power BI,A/B Testing,Statistics,Data Cleaning,Databricks,Feature Engineering,Excel"
JOB0461,Business Analyst,Wipro,Pune,India,2025-07-17,"Responsibilities include:
- Experience with Power BI
- Experience with ML Ops
- Experience with Deep Learning
- Experience with NLP
- Experience with A/B Testing
Strong communication skills required.","Communication,ML Ops,SQL,NLP,Power BI,A/B Testing,Deep Learning,Statistics,Data Cleaning,Kubernetes,Excel"
JOB0462,Data Analyst,Zomato,Chennai,India,2025-07-12,"Responsibilities include:
- Experience with Python
- Experience with Power BI
- Experience with Pandas
- Experience with Databricks
- Experience with Data Warehousing
Strong communication skills required.","Pandas,Time Series,Snowflake,SQL,Power BI,Tableau,Data Warehousing,Statistics,Data Cleaning,Databricks,Python,Scikit-learn,Excel"
JOB0463,Data Analyst,Paytm,Bengaluru,India,2025-07-23,"Responsibilities include:
- Experience with Python
- Experience with Data Cleaning
- Experience with Pandas
- Experience with Tableau
- Experience with Excel
Strong communication skills required.","Pandas,Communication,ML Ops,SQL,PyTorch,Power BI,Tableau,GCP,Statistics,Data Cleaning,Python,Scikit-learn,Excel"
JOB0464,Business Analyst,Paytm,Bengaluru,India,2025-08-04,"Responsibilities include:
- Experience with Power BI
- Experience with PyTorch
- Experience with Communication
- Experience with Statistics
- Experience with Data Cleaning
Strong communication skills required.","Communication,SQL,PyTorch,Power BI,A/B Testing,Statistics,Data Cleaning,Looker,Excel,Azure"
JOB0465,Machine Learning Engineer,HCLTech,Delhi,India,2025-08-06,"Responsibilities include:
- Experience with ETL
- Experience with Airflow
- Experience with PyTorch
- Experience with Docker
- Experience with GCP
Strong communication skills required.","TensorFlow,ML Ops,PyTorch,Matplotlib,ETL,GCP,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0466,Data Analyst,HCLTech,Delhi,India,2025-08-17,"Responsibilities include:
- Experience with Git
- Experience with SQL
- Experience with Data Cleaning
- Experience with Excel
- Experience with Tableau
Strong communication skills required.","Pandas,SQL,Power BI,Tableau,Git,Statistics,Data Cleaning,AWS,Python,Excel"
JOB0467,Data Engineer,Wipro,Pune,India,2025-07-31,"Responsibilities include:
- Experience with Git
- Experience with GCP
- Experience with PyTorch
- Experience with Snowflake
- Experience with ML Ops
Strong communication skills required.","Spark,Snowflake,BigQuery,PyTorch,ML Ops,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Databricks,Data Cleaning,Python,Kubernetes,Docker,Azure"
JOB0468,Machine Learning Engineer,Tech Mahindra,Chennai,India,2025-08-06,"Responsibilities include:
- Experience with Airflow
- Experience with Kubernetes
- Experience with GCP
- Experience with Docker
- Experience with PyTorch
Strong communication skills required.","TensorFlow,Communication,ML Ops,PyTorch,Power BI,GCP,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0469,Business Analyst,HCLTech,Chennai,India,2025-08-11,"Responsibilities include:
- Experience with SQL
- Experience with Statistics
- Experience with A/B Testing
- Experience with Power BI
- Experience with Data Cleaning
Strong communication skills required.","TensorFlow,Communication,SQL,Power BI,A/B Testing,Statistics,Data Cleaning,Databricks,Excel"
JOB0470,Data Scientist,Tata Digital,Delhi,India,2025-07-15,"Responsibilities include:
- Experience with NumPy
- Experience with Scikit-learn
- Experience with TensorFlow
- Experience with Feature Engineering
- Experience with Pandas
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,Tableau,Deep Learning,Statistics,Databricks,AWS,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0471,Data Scientist,Flipkart,Pune,India,2025-07-01,"Responsibilities include:
- Experience with Statistics
- Experience with Pandas
- Experience with Power BI
- Experience with PyTorch
- Experience with Airflow
Strong communication skills required.","Pandas,TensorFlow,Communication,PyTorch,NLP,Power BI,Deep Learning,Statistics,Airflow,Docker,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0472,Data Scientist,Reliance Jio,Gurugram,India,2025-08-03,"Responsibilities include:
- Experience with ML Ops
- Experience with Scikit-learn
- Experience with NumPy
- Experience with Feature Engineering
- Experience with Pandas
Strong communication skills required.","Pandas,TensorFlow,ML Ops,PyTorch,NLP,Looker,Data Warehousing,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy,Kubernetes"
JOB0473,Machine Learning Engineer,Flipkart,Bengaluru,India,2025-07-11,"Responsibilities include:
- Experience with Kubernetes
- Experience with Azure
- Experience with Scikit-learn
- Experience with NLP
- Experience with Pandas
Strong communication skills required.","Pandas,TensorFlow,ML Ops,PyTorch,NLP,GCP,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0474,Machine Learning Engineer,Infosys,Bengaluru,India,2025-07-25,"Responsibilities include:
- Experience with Power BI
- Experience with Azure
- Experience with Python
- Experience with GCP
- Experience with PyTorch
Strong communication skills required.","TensorFlow,Communication,ML Ops,PyTorch,Power BI,A/B Testing,GCP,Airflow,AWS,R,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0475,Machine Learning Engineer,Paytm,Hyderabad,India,2025-08-01,"Responsibilities include:
- Experience with Python
- Experience with AWS
- Experience with Kubernetes
- Experience with Pandas
- Experience with Scikit-learn
Strong communication skills required.","Pandas,TensorFlow,NumPy,ML Ops,PyTorch,GCP,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0476,Data Scientist,Paytm,Mumbai,India,2025-08-01,"Responsibilities include:
- Experience with NLP
- Experience with NumPy
- Experience with R
- Experience with Matplotlib
- Experience with PyTorch
Strong communication skills required.","Pandas,TensorFlow,ML Ops,PyTorch,Matplotlib,NLP,Deep Learning,Statistics,Databricks,AWS,R,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0477,BI Analyst,Tata Digital,Mumbai,India,2025-08-10,"Responsibilities include:
- Experience with Data Warehousing
- Experience with Tableau
- Experience with Power BI
- Experience with GCP
- Experience with Looker
Strong communication skills required.","Communication,SQL,Power BI,Tableau,Data Warehousing,GCP,Data Cleaning,Feature Engineering,Python,Looker,Excel"
JOB0478,Data Engineer,Infosys,Pune,India,2025-08-16,"Responsibilities include:
- Experience with Looker
- Experience with Kubernetes
- Experience with BigQuery
- Experience with ETL
- Experience with GCP
Strong communication skills required.","ML Ops,Git,Data Warehousing,AWS,Kubernetes,Azure,Spark,Snowflake,Matplotlib,ETL,Statistics,Python,Feature Engineering,BigQuery,GCP,Databricks,Docker,Airflow,Looker"
JOB0479,BI Analyst,Zomato,Chennai,India,2025-08-04,"Responsibilities include:
- Experience with Excel
- Experience with Kubernetes
- Experience with Power BI
- Experience with Deep Learning
- Experience with SQL
Strong communication skills required.","Communication,SQL,Matplotlib,Power BI,Tableau,Data Warehousing,Deep Learning,Looker,Kubernetes,Excel"
JOB0480,Business Analyst,Swiggy,Pune,India,2025-08-19,"Responsibilities include:
- Experience with Data Warehousing
- Experience with SQL
- Experience with Kubernetes
- Experience with Data Cleaning
- Experience with Matplotlib
Strong communication skills required.","Communication,SQL,Matplotlib,Power BI,A/B Testing,Data Warehousing,Statistics,Data Cleaning,Kubernetes,Excel"
JOB0481,Data Scientist,Paytm,Bengaluru,India,2025-07-27,"Responsibilities include:
- Experience with ML Ops
- Experience with Scikit-learn
- Experience with PyTorch
- Experience with TensorFlow
- Experience with BigQuery
Strong communication skills required.","Pandas,TensorFlow,ML Ops,PyTorch,NLP,ETL,Deep Learning,Statistics,Airflow,Docker,Python,Feature Engineering,Scikit-learn,NumPy,BigQuery"
JOB0482,Data Scientist,HCLTech,Bengaluru,India,2025-08-09,"Responsibilities include:
- Experience with Pandas
- Experience with Looker
- Experience with TensorFlow
- Experience with Statistics
- Experience with Snowflake
Strong communication skills required.","Pandas,TensorFlow,Snowflake,PyTorch,NLP,Looker,Deep Learning,Statistics,Data Cleaning,Databricks,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0483,BI Analyst,Capgemini,Delhi,India,2025-08-11,"Responsibilities include:
- Experience with Data Cleaning
- Experience with Spark
- Experience with Scikit-learn
- Experience with SQL
- Experience with Communication
Strong communication skills required.","Time Series,Communication,Spark,SQL,Power BI,Tableau,Data Warehousing,Data Cleaning,Looker,Scikit-learn,Excel"
JOB0484,Data Analyst,Tata Digital,Noida,India,2025-07-18,"Responsibilities include:
- Experience with ML Ops
- Experience with TensorFlow
- Experience with Communication
- Experience with Tableau
- Experience with Data Cleaning
Strong communication skills required.","Pandas,TensorFlow,Communication,ML Ops,SQL,PyTorch,Power BI,Tableau,Statistics,Data Cleaning,Python,Excel,BigQuery"
JOB0485,Data Engineer,Zomato,Chennai,India,2025-07-16,"Responsibilities include:
- Experience with Airflow
- Experience with SQL
- Experience with Docker
- Experience with Git
- Experience with Snowflake
Strong communication skills required.","ML Ops,Git,Data Warehousing,AWS,Kubernetes,Azure,Time Series,Spark,Snowflake,PyTorch,NLP,ETL,Python,BigQuery,GCP,Databricks,Docker,SQL,Airflow"
JOB0486,Data Analyst,Zomato,Delhi,India,2025-07-03,"Responsibilities include:
- Experience with Pandas
- Experience with Python
- Experience with Data Cleaning
- Experience with Excel
- Experience with SQL
Strong communication skills required.","Pandas,SQL,Power BI,Tableau,Git,Statistics,Data Cleaning,AWS,Python,Kubernetes,Excel"
JOB0487,Business Analyst,Swiggy,Delhi,India,2025-07-20,"Responsibilities include:
- Experience with AWS
- Experience with TensorFlow
- Experience with Data Cleaning
- Experience with Spark
- Experience with SQL
Strong communication skills required.","TensorFlow,Communication,Spark,SQL,Matplotlib,Power BI,A/B Testing,Statistics,Data Cleaning,AWS,Excel"
JOB0488,Data Engineer,Infosys,Delhi,India,2025-08-16,"Responsibilities include:
- Experience with ML Ops
- Experience with Git
- Experience with Docker
- Experience with ETL
- Experience with GCP
Strong communication skills required.","Spark,Snowflake,BigQuery,NumPy,ML Ops,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0489,Data Analyst,Zomato,Pune,India,2025-08-07,"Responsibilities include:
- Experience with A/B Testing
- Experience with Matplotlib
- Experience with SQL
- Experience with Python
- Experience with Pandas
Strong communication skills required.","Pandas,SQL,Matplotlib,Power BI,Tableau,A/B Testing,Statistics,Data Cleaning,Python,Excel,Azure"
JOB0490,Data Engineer,Tech Mahindra,Delhi,India,2025-07-24,"Responsibilities include:
- Experience with Git
- Experience with GCP
- Experience with Airflow
- Experience with Docker
- Experience with Spark
Strong communication skills required.","Spark,Snowflake,BigQuery,PyTorch,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Looker,Kubernetes,Docker,Azure"
JOB0491,Data Scientist,HCLTech,Chennai,India,2025-08-12,"Responsibilities include:
- Experience with Scikit-learn
- Experience with Pandas
- Experience with Tableau
- Experience with Matplotlib
- Experience with Python
Strong communication skills required.","Pandas,Time Series,TensorFlow,PyTorch,Matplotlib,NLP,Tableau,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0492,Data Engineer,Flipkart,Delhi,India,2025-08-10,"Responsibilities include:
- Experience with Pandas
- Experience with Data Warehousing
- Experience with Azure
- Experience with GCP
- Experience with Python
Strong communication skills required.","Pandas,Spark,Snowflake,BigQuery,ETL,Git,Power BI,GCP,Data Warehousing,Tableau,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0493,Machine Learning Engineer,HCLTech,Bengaluru,India,2025-08-01,"Responsibilities include:
- Experience with AWS
- Experience with Kubernetes
- Experience with Airflow
- Experience with Azure
- Experience with TensorFlow
Strong communication skills required.","Pandas,TensorFlow,Communication,ML Ops,PyTorch,GCP,Airflow,AWS,Python,Looker,Scikit-learn,Docker,Azure,Kubernetes"
JOB0494,BI Analyst,Accenture,Bengaluru,India,2025-08-05,"Responsibilities include:
- Experience with Tableau
- Experience with Communication
- Experience with Power BI
- Experience with Docker
- Experience with Excel
Strong communication skills required.","Communication,SQL,Power BI,Tableau,Data Warehousing,GCP,Feature Engineering,Looker,Docker,Excel,Kubernetes"
JOB0495,Data Engineer,Tata Digital,Chennai,India,2025-07-10,"Responsibilities include:
- Experience with AWS
- Experience with Git
- Experience with Snowflake
- Experience with Spark
- Experience with Kubernetes
Strong communication skills required.","Spark,Snowflake,BigQuery,ML Ops,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Feature Engineering,Kubernetes,Docker,Azure"
JOB0496,Machine Learning Engineer,Wipro,Pune,India,2025-08-13,"Responsibilities include:
- Experience with Docker
- Experience with AWS
- Experience with ML Ops
- Experience with Airflow
- Experience with Python
Strong communication skills required.","TensorFlow,Communication,ML Ops,PyTorch,BigQuery,Looker,GCP,Airflow,AWS,Python,Feature Engineering,Scikit-learn,Docker,Azure,Kubernetes"
JOB0497,Business Analyst,Infosys,Bengaluru,India,2025-08-19,"Responsibilities include:
- Experience with SQL
- Experience with Statistics
- Experience with Airflow
- Experience with Excel
- Experience with PyTorch
Strong communication skills required.","Communication,SQL,PyTorch,Power BI,A/B Testing,ETL,Statistics,Data Cleaning,Airflow,Feature Engineering,Excel"
JOB0498,Machine Learning Engineer,Infosys,Pune,India,2025-08-14,"Responsibilities include:
- Experience with Scikit-learn
- Experience with PyTorch
- Experience with AWS
- Experience with Pandas
- Experience with TensorFlow
Strong communication skills required.","Pandas,TensorFlow,ML Ops,PyTorch,ETL,GCP,Data Warehousing,Statistics,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0499,BI Analyst,Zomato,Hyderabad,India,2025-08-16,"Responsibilities include:
- Experience with Tableau
- Experience with Looker
- Experience with ETL
- Experience with SQL
- Experience with Excel
Strong communication skills required.","Time Series,Communication,SQL,Power BI,Tableau,ETL,Data Warehousing,Statistics,Looker,Docker,Excel"
JOB0500,BI Analyst,Reliance Jio,Delhi,India,2025-08-16,"Responsibilities include:
- Experience with Excel
- Experience with NLP
- Experience with ML Ops
- Experience with Communication
- Experience with Spark
Strong communication skills required.","Communication,Spark,SQL,ML Ops,NLP,Power BI,Tableau,Data Warehousing,Docker,Looker,Scikit-learn,Excel"
JOB0501,Data Analyst,Tech Mahindra,Delhi,India,2025-08-20,"Responsibilities include:
- Experience with Excel
- Experience with Statistics
- Experience with Python
- Experience with Pandas
- Experience with Communication
Strong communication skills required.","Pandas,TensorFlow,Communication,SQL,Power BI,Tableau,Statistics,Data Cleaning,Python,Excel"
JOB0502,Business Analyst,Tata Digital,Gurugram,India,2025-08-10,"Responsibilities include:
- Experience with Communication
- Experience with Power BI
- Experience with Looker
- Experience with Data Cleaning
- Experience with Statistics
Strong communication skills required.","TensorFlow,Communication,SQL,NLP,Power BI,A/B Testing,Statistics,Data Cleaning,Looker,Excel"
JOB0503,Business Analyst,Infosys,Bengaluru,India,2025-08-13,"Responsibilities include:
- Experience with Excel
- Experience with Communication
- Experience with PyTorch
- Experience with Power BI
- Experience with Kubernetes
Strong communication skills required.","Communication,SQL,PyTorch,Power BI,A/B Testing,Statistics,Data Cleaning,Airflow,Kubernetes,Excel,BigQuery"
JOB0504,Business Analyst,Zomato,Delhi,India,2025-07-03,"Responsibilities include:
- Experience with Statistics
- Experience with Data Cleaning
- Experience with GCP
- Experience with Power BI
- Experience with Data Warehousing
Strong communication skills required.","Pandas,Communication,SQL,Power BI,A/B Testing,GCP,Data Warehousing,Statistics,Data Cleaning,Excel"
JOB0505,Data Engineer,Reliance Jio,Bengaluru,India,2025-07-20,"Responsibilities include:
- Experience with Airflow
- Experience with AWS
- Experience with Spark
- Experience with Kubernetes
- Experience with BigQuery
Strong communication skills required.","Time Series,Pandas,Spark,Snowflake,BigQuery,Communication,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Databricks,R,Python,Kubernetes,Docker,Azure"
JOB0506,Data Analyst,Swiggy,Chennai,India,2025-08-10,"Responsibilities include:
- Experience with SQL
- Experience with Python
- Experience with Snowflake
- Experience with Tableau
- Experience with Data Warehousing
Strong communication skills required.","Pandas,Snowflake,SQL,Power BI,Tableau,Data Warehousing,Statistics,Data Cleaning,AWS,Python,Excel"
JOB0507,Business Analyst,Flipkart,Bengaluru,India,2025-07-27,"Responsibilities include:
- Experience with Deep Learning
- Experience with Data Cleaning
- Experience with Statistics
- Experience with Power BI
- Experience with SQL
Strong communication skills required.","Communication,SQL,Power BI,A/B Testing,GCP,Deep Learning,Statistics,Data Cleaning,Excel"
JOB0508,BI Analyst,Wipro,Mumbai,India,2025-07-08,"Responsibilities include:
- Experience with ML Ops
- Experience with Databricks
- Experience with R
- Experience with Communication
- Experience with Deep Learning
Strong communication skills required.","Communication,ML Ops,SQL,Power BI,Tableau,Data Warehousing,Deep Learning,Databricks,R,Looker,Excel"
JOB0509,Machine Learning Engineer,Accenture,Pune,India,2025-07-22,"Responsibilities include:
- Experience with PyTorch
- Experience with Docker
- Experience with Statistics
- Experience with AWS
- Experience with ML Ops
Strong communication skills required.","Time Series,TensorFlow,ML Ops,PyTorch,NLP,Tableau,GCP,Data Warehousing,Statistics,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0510,Data Scientist,Zomato,Bengaluru,India,2025-07-25,"Responsibilities include:
- Experience with Pandas
- Experience with Scikit-learn
- Experience with Feature Engineering
- Experience with TensorFlow
- Experience with Statistics
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,Deep Learning,Statistics,Airflow,R,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0511,Machine Learning Engineer,Infosys,Bengaluru,India,2025-08-03,"Responsibilities include:
- Experience with Kubernetes
- Experience with NLP
- Experience with Airflow
- Experience with Azure
- Experience with Scikit-learn
Strong communication skills required.","TensorFlow,ML Ops,PyTorch,NLP,GCP,Airflow,AWS,R,Databricks,Python,Looker,Scikit-learn,Docker,Azure,Kubernetes"
JOB0512,Business Analyst,Reliance Jio,Mumbai,India,2025-07-21,"Responsibilities include:
- Experience with NumPy
- Experience with Communication
- Experience with Pandas
- Experience with Matplotlib
- Experience with Data Cleaning
Strong communication skills required.","Pandas,Communication,Snowflake,SQL,NumPy,NLP,Power BI,A/B Testing,Matplotlib,Statistics,Data Cleaning,Excel"
JOB0513,Data Scientist,Reliance Jio,Chennai,India,2025-07-21,"Responsibilities include:
- Experience with Snowflake
- Experience with Communication
- Experience with TensorFlow
- Experience with PyTorch
- Experience with Airflow
Strong communication skills required.","Pandas,TensorFlow,Communication,Snowflake,PyTorch,NLP,Tableau,Deep Learning,Statistics,Airflow,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0514,Business Analyst,Tata Digital,Delhi,India,2025-07-09,"Responsibilities include:
- Experience with Communication
- Experience with Snowflake
- Experience with Power BI
- Experience with Excel
- Experience with GCP
Strong communication skills required.","Communication,Snowflake,SQL,Power BI,A/B Testing,GCP,Statistics,Data Cleaning,Excel"
JOB0515,Machine Learning Engineer,Wipro,Noida,India,2025-08-15,"Responsibilities include:
- Experience with ML Ops
- Experience with Azure
- Experience with Scikit-learn
- Experience with Docker
- Experience with GCP
Strong communication skills required.","Pandas,TensorFlow,ML Ops,PyTorch,BigQuery,NLP,A/B Testing,GCP,Statistics,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0516,BI Analyst,Infosys,Pune,India,2025-08-14,"Responsibilities include:
- Experience with Excel
- Experience with Data Warehousing
- Experience with Kubernetes
- Experience with PyTorch
- Experience with Airflow
Strong communication skills required.","Pandas,Communication,SQL,PyTorch,Power BI,Tableau,Git,Data Warehousing,Airflow,Looker,Kubernetes,Excel"
JOB0517,Data Scientist,Paytm,Mumbai,India,2025-07-26,"Responsibilities include:
- Experience with NumPy
- Experience with NLP
- Experience with Statistics
- Experience with Feature Engineering
- Experience with Pandas
Strong communication skills required.","Pandas,TensorFlow,Communication,Spark,PyTorch,NLP,Deep Learning,Statistics,Databricks,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0518,Data Analyst,Infosys,Delhi,India,2025-07-23,"Responsibilities include:
- Experience with Data Cleaning
- Experience with Azure
- Experience with ML Ops
- Experience with Statistics
- Experience with Spark
Strong communication skills required.","Pandas,Spark,ML Ops,SQL,NLP,Power BI,Tableau,ETL,Statistics,Data Cleaning,Python,Excel,Azure"
JOB0519,Machine Learning Engineer,Paytm,Hyderabad,India,2025-08-05,"Responsibilities include:
- Experience with AWS
- Experience with Airflow
- Experience with Scikit-learn
- Experience with Azure
- Experience with Snowflake
Strong communication skills required.","TensorFlow,ML Ops,PyTorch,Snowflake,NLP,GCP,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0520,BI Analyst,Reliance Jio,Gurugram,India,2025-07-11,"Responsibilities include:
- Experience with Excel
- Experience with Feature Engineering
- Experience with Deep Learning
- Experience with Looker
- Experience with Data Warehousing
Strong communication skills required.","Communication,NumPy,SQL,Power BI,Tableau,Data Warehousing,Deep Learning,Statistics,Data Cleaning,Feature Engineering,Looker,Excel"
JOB0521,BI Analyst,Wipro,Gurugram,India,2025-08-12,"Responsibilities include:
- Experience with Excel
- Experience with Snowflake
- Experience with Tableau
- Experience with Looker
- Experience with Power BI
Strong communication skills required.","Communication,Snowflake,SQL,Power BI,Tableau,Data Warehousing,Looker,Excel,BigQuery"
JOB0522,Business Analyst,Zomato,Hyderabad,India,2025-07-12,"Responsibilities include:
- Experience with Excel
- Experience with Airflow
- Experience with Git
- Experience with Tableau
- Experience with Power BI
Strong communication skills required.","Communication,NumPy,SQL,Power BI,A/B Testing,Tableau,Git,Statistics,Data Cleaning,Airflow,Excel"
JOB0523,Data Engineer,Infosys,Bengaluru,India,2025-07-14,"Responsibilities include:
- Experience with ETL
- Experience with Kubernetes
- Experience with Data Warehousing
- Experience with Azure
- Experience with Tableau
Strong communication skills required.","Spark,Snowflake,BigQuery,ML Ops,ETL,Git,Tableau,GCP,Data Warehousing,Airflow,AWS,Databricks,R,Python,Kubernetes,Docker,Azure"
JOB0524,BI Analyst,Accenture,Delhi,India,2025-07-14,"Responsibilities include:
- Experience with Power BI
- Experience with Git
- Experience with Tableau
- Experience with ML Ops
- Experience with Azure
Strong communication skills required.","Communication,ML Ops,SQL,PyTorch,Power BI,Tableau,Git,Data Warehousing,Looker,Excel,Azure"
JOB0525,Data Analyst,Wipro,Noida,India,2025-07-19,"Responsibilities include:
- Experience with Pandas
- Experience with Excel
- Experience with Git
- Experience with Python
- Experience with SQL
Strong communication skills required.","Pandas,Spark,SQL,Power BI,Tableau,Git,Statistics,Data Cleaning,Python,Excel"
JOB0526,Data Analyst,Swiggy,Gurugram,India,2025-08-14,"Responsibilities include:
- Experience with Databricks
- Experience with Tableau
- Experience with Python
- Experience with Power BI
- Experience with Airflow
Strong communication skills required.","Pandas,SQL,Power BI,Tableau,GCP,Statistics,Data Cleaning,Airflow,Databricks,AWS,Python,Looker,Excel"
JOB0527,Data Scientist,Reliance Jio,Gurugram,India,2025-07-25,"Responsibilities include:
- Experience with PyTorch
- Experience with Azure
- Experience with Pandas
- Experience with TensorFlow
- Experience with Scikit-learn
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,Tableau,Deep Learning,Statistics,Airflow,Databricks,Python,Feature Engineering,Scikit-learn,NumPy,Azure"
JOB0528,Data Scientist,Tech Mahindra,Delhi,India,2025-07-28,"Responsibilities include:
- Experience with BigQuery
- Experience with Deep Learning
- Experience with Statistics
- Experience with Feature Engineering
- Experience with NumPy
Strong communication skills required.","Pandas,TensorFlow,Excel,PyTorch,NLP,Tableau,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy,BigQuery"
JOB0529,BI Analyst,Zomato,Pune,India,2025-08-02,"Responsibilities include:
- Experience with Tableau
- Experience with Power BI
- Experience with GCP
- Experience with Communication
- Experience with Airflow
Strong communication skills required.","Communication,SQL,Power BI,Tableau,A/B Testing,Data Warehousing,GCP,Airflow,Data Cleaning,Feature Engineering,Looker,Excel"
JOB0530,Data Engineer,Capgemini,Gurugram,India,2025-08-02,"Responsibilities include:
- Experience with Spark
- Experience with Azure
- Experience with Kubernetes
- Experience with Airflow
- Experience with ML Ops
Strong communication skills required.","TensorFlow,Spark,Snowflake,BigQuery,Communication,ML Ops,ETL,Git,GCP,Data Warehousing,Statistics,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
